Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,MRP_Level,Outlet_age,Item_Rating,Item_Type_Combined,Item_Outlet_Category
10.3,Regular,0.011148865,84.854,OUT045,Small,Tier 2,Supermarket Type1,9.18030970844,Medium,11,8.93748109273,Food,FoodSupermarket Type1
17.6,Low Fat,0.058091269,156.2314,OUT046,Small,Tier 1,Supermarket Type1,18.8662240753,High,16,7.89744990261,Food,FoodSupermarket Type1
8.1,Regular,0.019672774,86.4198,OUT027,Medium,Tier 3,Supermarket Type3,22.2036570323,Medium,28,8.38796406187,Food,FoodSupermarket Type3
10.3,Low Fat,0.078678276,177.037,OUT013,High,Tier 3,Supermarket Type1,20.928828437,High,26,7.71919126593,Food,FoodSupermarket Type1
9.195,Regular,0.117667492,159.5578,OUT049,Medium,Tier 1,Supermarket Type1,8.04512471343,High,14,7.21303592379,Food,FoodSupermarket Type1
12.8,Low Fat,0.069902438,261.3252,OUT018,Medium,Tier 3,Supermarket Type2,13.0497464462,Very High,4,8.22668781708,Food,FoodSupermarket Type2
10.0,Regular,0.037757166,126.7994,OUT035,Small,Tier 2,Supermarket Type1,10.134070035,Medium,9,8.11948403015,Food,FoodSupermarket Type1
17.25,Low Fat,0.107021498,40.5822,OUT035,Small,Tier 2,Supermarket Type1,19.3593250243,Low,9,5.94068877813,Food,FoodSupermarket Type1
10.6,Regular,0.032892112,49.3008,OUT027,Medium,Tier 3,Supermarket Type3,30.791062214,Low,28,7.31312966441,Food,FoodSupermarket Type3
20.2,No Fat,0.100477461,187.7898,OUT017,Small,Tier 2,Supermarket Type1,11.955269136,High,6,7.53368000722,Non-Consumable,Non-ConsumableSupermarket Type1
7.5,No Fat,0.036228067,175.2028,OUT035,Small,Tier 2,Supermarket Type1,25.2711143886,High,9,8.48407204571,Non-Consumable,Non-ConsumableSupermarket Type1
7.895,Regular,0.094488485,100.7332,OUT013,High,Tier 3,Supermarket Type1,12.2144278153,Medium,26,6.97269030903,Food,FoodSupermarket Type1
15.75,Low Fat,0.055154296,195.5452,OUT018,Medium,Tier 3,Supermarket Type2,6.0061366886,High,4,8.1736942086,Food,FoodSupermarket Type2
7.865,Low Fat,0.106907604,162.8526,OUT019,Small,Tier 1,Grocery Store,3.02947450639,High,28,7.32929208192,Food,FoodGrocery Store
13.65,Regular,0.073060301,196.2426,OUT045,Small,Tier 2,Supermarket Type1,13.0993668041,High,11,7.89619401321,Food,FoodSupermarket Type1
20.1,No Fat,0.077439606,60.6536,OUT035,Small,Tier 2,Supermarket Type1,16.1582758484,Low,9,6.66471185209,Non-Consumable,Non-ConsumableSupermarket Type1
13.65,Regular,0.080968973,259.7936,OUT018,Medium,Tier 3,Supermarket Type2,10.0461905143,Very High,4,8.07388833466,Food,FoodSupermarket Type2
12.3,Regular,0.106492562,176.3396,OUT049,Medium,Tier 1,Supermarket Type1,7.91380268527,High,14,7.41269554179,Food,FoodSupermarket Type1
6.885,Regular,0.139330557,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,31.2830460872,Medium,28,6.6683101597,Food,FoodSupermarket Type3
21.35,Low Fat,0.068822477,258.3278,OUT046,Small,Tier 1,Supermarket Type1,27.2090367355,Very High,16,8.23072058773,Food,FoodSupermarket Type1
7.72,Regular,0.074669288,76.3986,OUT013,High,Tier 3,Supermarket Type1,18.3534096175,Medium,26,6.93162766797,Food,FoodSupermarket Type1
12.1,No Fat,0.025834128,165.1526,OUT010,Small,Tier 3,Grocery Store,0.995761495732,High,15,8.76308517902,Non-Consumable,Non-ConsumableGrocery Store
14.85,Regular,0.035227697,159.5578,OUT013,High,Tier 3,Supermarket Type1,13.0733276593,High,26,8.41854965714,Food,FoodSupermarket Type1
7.725,No Fat,0.050901814,120.5414,OUT019,Small,Tier 1,Grocery Store,3.0323540294,Medium,28,7.77027216742,Non-Consumable,Non-ConsumableGrocery Store
16.0,No Fat,0.072965144,231.3668,OUT018,Medium,Tier 3,Supermarket Type2,19.9135571741,Very High,4,8.06209307722,Non-Consumable,Non-ConsumableSupermarket Type2
8.395,Low Fat,0.039492207,97.3042,OUT046,Small,Tier 1,Supermarket Type1,11.2147903174,Medium,16,7.8098998524,Food,FoodSupermarket Type1
7.365,Low Fat,0.042552205,225.172,OUT035,Small,Tier 2,Supermarket Type1,15.0799388912,Very High,9,8.57407711712,Food,FoodSupermarket Type1
20.5,Low Fat,0.020587886,89.583,OUT013,High,Tier 3,Supermarket Type1,20.0669769934,Medium,26,8.37844779696,Food,FoodSupermarket Type1
18.25,Low Fat,0.130095044,257.2962,OUT010,Small,Tier 3,Grocery Store,2.01321434207,Very High,15,7.59022343426,Food,FoodGrocery Store
16.0,Low Fat,0.040747616,140.2496,OUT027,Medium,Tier 3,Supermarket Type3,29.1860967874,High,28,8.14407213064,Food,FoodSupermarket Type3
7.475,No Fat,0.013146636,214.5192,OUT045,Small,Tier 2,Supermarket Type1,13.0727207635,Very High,11,9.70004989774,Non-Consumable,Non-ConsumableSupermarket Type1
12.15,Low Fat,0.02176755,164.6184,OUT045,Small,Tier 2,Supermarket Type1,23.0698585334,High,11,8.93109724002,Food,FoodSupermarket Type1
7.97,Low Fat,0.029381254,172.0422,OUT018,Medium,Tier 3,Supermarket Type2,33.0767253616,High,4,8.67530898737,Drinks,DrinksSupermarket Type2
15.25,Low Fat,0.08995645,217.1192,OUT049,Medium,Tier 1,Supermarket Type1,14.9032789362,Very High,14,7.78929035859,Food,FoodSupermarket Type1
16.35,Regular,0.062665642,225.6062,OUT018,Medium,Tier 3,Supermarket Type2,7.00310275161,Very High,4,8.18901068457,Food,FoodSupermarket Type2
11.1,Low Fat,0.176182345,158.1604,OUT035,Small,Tier 2,Supermarket Type1,12.0227617027,High,9,6.80095880437,Food,FoodSupermarket Type1
11.8,No Fat,0.022843501,177.8686,OUT046,Small,Tier 1,Supermarket Type1,25.9853824677,High,16,8.9602621185,Non-Consumable,Non-ConsumableSupermarket Type1
14.3,Regular,0.034411238,98.6726,OUT046,Small,Tier 1,Supermarket Type1,7.93513903556,Medium,16,7.96152806167,Food,FoodSupermarket Type1
13.65,Regular,0.0250709534,36.6532,OUT017,Small,Tier 2,Supermarket Type1,20.598943612,Low,6,7.28822984562,Food,FoodSupermarket Type1
16.75,Low Fat,0.128861359,86.2856,OUT035,Small,Tier 2,Supermarket Type1,16.2966891347,Medium,9,6.50817322764,Food,FoodSupermarket Type1
16.25,Low Fat,0.078290271,93.1804,OUT049,Medium,Tier 1,Supermarket Type1,12.818631386,Medium,14,7.08270918402,Food,FoodSupermarket Type1
18.0,Low Fat,0.008539208,81.2618,OUT035,Small,Tier 2,Supermarket Type1,4.95692933211,Medium,9,9.16086813413,Food,FoodSupermarket Type1
20.2,Regular,0.100095288,125.2678,OUT010,Small,Tier 3,Grocery Store,1.01516750514,Medium,15,7.13288524368,Food,FoodGrocery Store
15.0,Low Fat,0.046447328,121.5414,OUT049,Medium,Tier 1,Supermarket Type1,20.0493658951,Medium,14,7.8700733644,Food,FoodSupermarket Type1
7.55,Regular,0.030794774,122.9072,OUT027,Medium,Tier 3,Supermarket Type3,36.8795839463,Medium,28,8.29209039946,Food,FoodSupermarket Type3
16.85,Regular,0.159081735,193.5478,OUT027,Medium,Tier 3,Supermarket Type3,24.0248000752,High,28,7.10468324982,Food,FoodSupermarket Type3
14.15,Low Fat,0.034705807,241.6828,OUT027,Medium,Tier 3,Supermarket Type3,20.1655061924,Very High,28,8.84861797025,Food,FoodSupermarket Type3
13.0,Low Fat,0.154487495,77.2986,OUT017,Small,Tier 2,Supermarket Type1,16.1241937111,Medium,6,6.21731455486,Food,FoodSupermarket Type1
14.65,No Fat,0.072178679,262.9594,OUT049,Medium,Tier 1,Supermarket Type1,19.9011254209,Very High,14,8.2008846774,Non-Consumable,Non-ConsumableSupermarket Type1
14.5,Low Fat,0.061686402,153.9998,OUT027,Medium,Tier 3,Supermarket Type3,33.9558440985,High,28,7.82304354642,Drinks,DrinksSupermarket Type3
5.88,Low Fat,0.003599378,152.2998,OUT045,Small,Tier 2,Supermarket Type1,20.1969799041,High,11,10.6528688062,Drinks,DrinksSupermarket Type1
12.35,Low Fat,0.026832182,57.3246,OUT017,Small,Tier 2,Supermarket Type1,23.2407343444,Low,6,7.6673511069,Food,FoodSupermarket Type1
9.0,No Fat,0.019616991,169.6474,OUT017,Small,Tier 2,Supermarket Type1,14.8938975782,High,6,9.06519699318,Non-Consumable,Non-ConsumableSupermarket Type1
10.395,Low Fat,0.05226427,158.4604,OUT010,Small,Tier 3,Grocery Store,1.0,High,15,8.01727680626,Food,FoodGrocery Store
10.195,Low Fat,0.112203445,111.786,OUT035,Small,Tier 2,Supermarket Type1,15.1878589448,Medium,9,6.90503114245,Drinks,DrinksSupermarket Type1
15.6,Low Fat,0.171761077,115.7518,OUT027,Medium,Tier 3,Supermarket Type3,46.2285217163,Medium,28,6.51458187272,Food,FoodSupermarket Type3
9.695,No Fat,0.114170506,158.9604,OUT045,Small,Tier 2,Supermarket Type1,10.9654001877,High,11,7.23943537048,Non-Consumable,Non-ConsumableSupermarket Type1
19.35,Regular,0.082266419,48.8034,OUT046,Small,Tier 1,Supermarket Type1,6.97131347406,Low,16,6.38727651941,Food,FoodSupermarket Type1
16.7,Regular,0.038685176,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,18.896323721,High,4,8.24033999488,Food,FoodSupermarket Type2
5.985,Low Fat,0.095795326,128.4678,OUT046,Small,Tier 1,Supermarket Type1,3.95952293104,Medium,16,7.20196507151,Food,FoodSupermarket Type1
8.85,No Fat,0.026814124,103.7964,OUT010,Small,Tier 3,Grocery Store,2.02697588741,Medium,15,8.2615161039,Non-Consumable,Non-ConsumableGrocery Store
15.7,Low Fat,0.045203854,180.266,OUT046,Small,Tier 1,Supermarket Type1,8.97503688993,High,16,8.29125719864,Food,FoodSupermarket Type1
12.5,Low Fat,0.020697723,198.8742,OUT046,Small,Tier 1,Supermarket Type1,29.0291641651,High,16,9.17050811782,Food,FoodSupermarket Type1
19.35,No Fat,0.027827268,65.6168,OUT018,Medium,Tier 3,Supermarket Type2,5.84455200497,Low,4,7.76599463408,Non-Consumable,Non-ConsumableSupermarket Type2
7.72,Regular,0.074883035,79.8986,OUT045,Small,Tier 2,Supermarket Type1,13.649555812,Medium,11,6.97352303378,Food,FoodSupermarket Type1
17.2,Low Fat,0.156298858,162.1578,OUT046,Small,Tier 1,Supermarket Type1,7.91613107726,High,16,6.94551868791,Food,FoodSupermarket Type1
9.0,No Fat,0.019412192,166.5474,OUT027,Medium,Tier 3,Supermarket Type3,26.2966122557,High,28,9.05725046006,Non-Consumable,Non-ConsumableSupermarket Type3
11.0,Low Fat,0.105324246,125.7046,OUT027,Medium,Tier 3,Supermarket Type3,25.7517990591,Medium,28,7.08548386017,Food,FoodSupermarket Type3
10.5,Regular,0.019227816,163.9842,OUT019,Small,Tier 1,Grocery Store,2.02195333453,High,28,9.0512846273,Food,FoodGrocery Store
8.895,Low Fat,0.044093978,208.3954,OUT010,Small,Tier 3,Grocery Store,5.0,Very High,15,8.46108086152,Food,FoodGrocery Store
20.2,Regular,0.117599259,195.311,OUT045,Small,Tier 2,Supermarket Type1,17.0957447353,High,11,7.41566763609,Food,FoodSupermarket Type1
20.5,Low Fat,0.036140297,120.0756,OUT046,Small,Tier 1,Supermarket Type1,19.1740570107,Medium,16,8.10876925447,Food,FoodSupermarket Type1
17.6,Low Fat,0.104791689,165.2868,OUT013,High,Tier 3,Supermarket Type1,18.8275724377,High,26,7.36409675875,Food,FoodSupermarket Type1
11.15,Low Fat,0.057021156,106.8622,OUT049,Medium,Tier 1,Supermarket Type1,18.8222009279,Medium,14,7.536406529,Food,FoodSupermarket Type1
6.59,No Fat,0.026058181,121.9098,OUT027,Medium,Tier 3,Supermarket Type3,27.678450789,Medium,28,8.45091866404,Non-Consumable,Non-ConsumableSupermarket Type3
19.6,Regular,0.12829573,167.2816,OUT045,Small,Tier 2,Supermarket Type1,12.0358676627,High,11,7.17386255987,Food,FoodSupermarket Type1
10.895,Regular,0.03263762,147.7102,OUT017,Small,Tier 2,Supermarket Type1,12.8327806746,High,6,8.41776284698,Food,FoodSupermarket Type1
13.85,Low Fat,0.034765901,114.2492,OUT017,Small,Tier 2,Supermarket Type1,16.2240715909,Medium,6,8.09780450903,Drinks,DrinksSupermarket Type1
15.1,Low Fat,0.095696334,159.7604,OUT017,Small,Tier 2,Supermarket Type1,16.8616678476,High,6,7.42084930109,Food,FoodSupermarket Type1
15.0,No Fat,0.071371458,125.2362,OUT046,Small,Tier 1,Supermarket Type1,11.0527004173,Medium,16,7.47062852417,Non-Consumable,Non-ConsumableSupermarket Type1
12.85,Low Fat,0.022696131,179.9318,OUT018,Medium,Tier 3,Supermarket Type2,15.0416824597,High,4,8.97826482921,Food,FoodSupermarket Type2
16.85,Regular,0.267565911,194.1478,OUT010,Small,Tier 3,Grocery Store,5.98763828382,High,15,6.58838627839,Food,FoodGrocery Store
15.5,Low Fat,0.053327763,44.477,OUT013,High,Tier 3,Supermarket Type1,19.4603952605,Low,26,6.72746868143,Drinks,DrinksSupermarket Type1
15.85,Regular,0.007145063,41.048,OUT035,Small,Tier 2,Supermarket Type1,11.6784252582,Low,9,8.65624981482,Food,FoodSupermarket Type1
21.2,Low Fat,0.071076055,174.837,OUT017,Small,Tier 2,Supermarket Type1,31.283692811,High,6,7.80826533431,Food,FoodSupermarket Type1
13.35,Low Fat,0.139426044,148.3392,OUT035,Small,Tier 2,Supermarket Type1,26.1402191734,High,9,6.97066198436,Food,FoodSupermarket Type1
6.11,Regular,0.151925271,46.6086,OUT035,Small,Tier 2,Supermarket Type1,13.3992524985,Low,9,5.72940588707,Drinks,DrinksSupermarket Type1
13.0,No Fat,0.099479703,44.906,OUT049,Medium,Tier 1,Supermarket Type1,14.5299959916,Low,14,6.11458589911,Non-Consumable,Non-ConsumableSupermarket Type1
11.5,Low Fat,0.045900448,118.9124,OUT027,Medium,Tier 3,Supermarket Type3,23.9192683017,Medium,28,7.86005341691,Food,FoodSupermarket Type3
6.465,Low Fat,0.21799414,266.5884,OUT019,Small,Tier 1,Grocery Store,4.96999119241,Very High,28,7.10981037708,Food,FoodGrocery Store
6.425,Low Fat,0.010454459,115.6808,OUT049,Medium,Tier 1,Supermarket Type1,12.1556005837,Medium,14,9.31165173628,Food,FoodSupermarket Type1
15.1,Low Fat,0.172641213,195.111,OUT027,Medium,Tier 3,Supermarket Type3,27.1798975968,High,28,7.03099282334,Food,FoodSupermarket Type3
12.0,Low Fat,0.075701524,124.6388,OUT045,Small,Tier 2,Supermarket Type1,16.8908847004,Medium,11,7.40698412386,Food,FoodSupermarket Type1
7.535,Low Fat,0.081914677,120.344,OUT049,Medium,Tier 1,Supermarket Type1,31.8670477963,Medium,14,7.29311184572,Drinks,DrinksSupermarket Type1
7.68,Low Fat,0.071010513,190.9162,OUT049,Medium,Tier 1,Supermarket Type1,27.2121349576,High,14,7.89713380762,Food,FoodSupermarket Type1
14.7,Low Fat,0.072444983,48.6034,OUT045,Small,Tier 2,Supermarket Type1,4.0,Low,11,6.51011077117,Food,FoodSupermarket Type1
10.3,Low Fat,0.069981909,263.0226,OUT013,High,Tier 3,Supermarket Type1,23.1136784444,Very High,26,8.23202450589,Food,FoodSupermarket Type1
13.8,Regular,0.06457046,76.2012,OUT017,Small,Tier 2,Supermarket Type1,21.9133871908,Medium,6,7.07422246812,Food,FoodSupermarket Type1
10.1,Low Fat,0.024159767,114.715,OUT035,Small,Tier 2,Supermarket Type1,7.10983742318,Medium,9,8.46572792622,Food,FoodSupermarket Type1
7.785,Low Fat,0.089210159,64.251,OUT017,Small,Tier 2,Supermarket Type1,20.673156838,Low,6,6.58094514393,Food,FoodSupermarket Type1
13.8,Low Fat,0.097611115,54.893,OUT017,Small,Tier 2,Supermarket Type1,12.3716320842,Low,6,6.33392637251,Drinks,DrinksSupermarket Type1
11.8,No Fat,0.058975504,81.7618,OUT018,Medium,Tier 3,Supermarket Type2,11.8238786328,Medium,4,7.23516429836,Non-Consumable,Non-ConsumableSupermarket Type2
10.5,No Fat,0.027430696,171.1106,OUT017,Small,Tier 2,Supermarket Type1,21.0,High,6,8.73856302862,Non-Consumable,Non-ConsumableSupermarket Type1
13.65,Regular,0.0085099589,58.7588,OUT019,Small,Tier 1,Grocery Store,6.82130336222,Low,28,8.84010391325,Food,FoodGrocery Store
19.7,Low Fat,0.038815341,124.2362,OUT045,Small,Tier 2,Supermarket Type1,15.1931804096,Medium,11,8.07143669932,Drinks,DrinksSupermarket Type1
16.25,Low Fat,0.152632413,98.441,OUT019,Small,Tier 1,Grocery Store,0.980699098953,Medium,28,6.47072945724,Food,FoodGrocery Store
12.15,Low Fat,0.021618297,167.1184,OUT027,Medium,Tier 3,Supermarket Type3,14.8204865532,High,28,8.95304713358,Food,FoodSupermarket Type3
15.1,Regular,0.096491904,134.4942,OUT018,Medium,Tier 3,Supermarket Type2,13.7918125837,Medium,4,7.24053443159,Food,FoodSupermarket Type2
16.2,Low Fat,0.033568871,74.9696,OUT017,Small,Tier 2,Supermarket Type1,28.8452706164,Medium,6,7.71168646403,Drinks,DrinksSupermarket Type1
11.3,Regular,0.054507422,96.3094,OUT013,High,Tier 3,Supermarket Type1,6.92004934098,Medium,26,7.47755013027,Food,FoodSupermarket Type1
11.1,Regular,0.063079544,175.7712,OUT019,Small,Tier 1,Grocery Store,2.0,High,28,7.93290070379,Food,FoodGrocery Store
13.15,Low Fat,0.064208126,180.1976,OUT019,Small,Tier 1,Grocery Store,1.00499451713,High,28,7.94003578682,Food,FoodGrocery Store
19.7,Low Fat,0.041974489,108.6912,OUT017,Small,Tier 2,Supermarket Type1,20.0920037685,Medium,6,7.85959019066,Food,FoodSupermarket Type1
20.6,Regular,0.048207431,188.0556,OUT017,Small,Tier 2,Supermarket Type1,10.9824519982,High,6,8.26923607731,Food,FoodSupermarket Type1
9.5,Low Fat,0.041065647,223.5088,OUT017,Small,Tier 2,Supermarket Type1,21.0187912064,Very High,6,8.60221784809,Drinks,DrinksSupermarket Type1
13.5,Regular,0.128709014,96.1068,OUT013,High,Tier 3,Supermarket Type1,19.217466402,Medium,26,6.61699953412,Food,FoodSupermarket Type1
13.65,Low Fat,0.03596071,186.3924,OUT046,Small,Tier 1,Supermarket Type1,8.93722920033,High,16,8.55337536582,Food,FoodSupermarket Type1
7.27,No Fat,0.046520703,97.7384,OUT013,High,Tier 3,Supermarket Type1,6.0491106873,Medium,26,7.65062821978,Non-Consumable,Non-ConsumableSupermarket Type1
7.39,No Fat,0.210596485,144.747,OUT019,Small,Tier 1,Grocery Store,0.988946230319,High,28,6.53425263145,Non-Consumable,Non-ConsumableGrocery Store
6.86,No Fat,0.03674399,231.201,OUT017,Small,Tier 2,Supermarket Type1,26.8248277473,Very High,6,8.74722698014,Non-Consumable,Non-ConsumableSupermarket Type1
14.7,Low Fat,0.072238195,47.5034,OUT013,High,Tier 3,Supermarket Type1,20.4631247448,Low,26,6.49010718394,Food,FoodSupermarket Type1
18.75,No Fat,0.034141213,211.9218,OUT027,Medium,Tier 3,Supermarket Type3,16.1358991855,Very High,28,8.73362846068,Non-Consumable,Non-ConsumableSupermarket Type3
9.195,Low Fat,0.101500374,45.2744,OUT045,Small,Tier 2,Supermarket Type1,15.0,Low,11,6.10267393112,Food,FoodSupermarket Type1
14.15,Low Fat,0.042246575,54.2982,OUT049,Medium,Tier 1,Supermarket Type1,20.3425196415,Low,14,7.15950081568,Drinks,DrinksSupermarket Type1
12.3,Regular,0.058105769,60.4562,OUT035,Small,Tier 2,Supermarket Type1,29.4045275753,Low,9,6.94837012181,Food,FoodSupermarket Type1
11.8,Regular,0.170141787,116.7834,OUT013,High,Tier 3,Supermarket Type1,19.7259884538,Medium,26,6.53289992557,Food,FoodSupermarket Type1
13.6,Regular,0.049579883,110.0912,OUT035,Small,Tier 2,Supermarket Type1,17.8528492741,Medium,9,7.70592947684,Food,FoodSupermarket Type1
11.6,Low Fat,0.0185090279,178.2686,OUT049,Medium,Tier 1,Supermarket Type1,10.9691476794,High,14,9.17289189425,Food,FoodSupermarket Type1
15.0,Low Fat,0.058725134,43.6744,OUT017,Small,Tier 2,Supermarket Type1,9.32971260052,Low,6,6.61299329379,Food,FoodSupermarket Type1
7.0,Low Fat,0.146017048778,105.628,OUT049,Medium,Tier 1,Supermarket Type1,13.1107660848,Medium,14,6.58533679535,Food,FoodSupermarket Type1
13.1,Low Fat,0.075695552,168.4158,OUT049,Medium,Tier 1,Supermarket Type1,8.93052908338,High,14,7.70792115554,Food,FoodSupermarket Type1
11.3,Low Fat,0.007321067,197.7426,OUT017,Small,Tier 2,Supermarket Type1,13.0,High,6,10.2040024041,Food,FoodSupermarket Type1
12.3,Low Fat,0.009463757,73.838,OUT017,Small,Tier 2,Supermarket Type1,16.861859747,Medium,6,8.9622874941,Food,FoodSupermarket Type1
10.0,No Fat,0.021407511,248.175,OUT013,High,Tier 3,Supermarket Type1,14.0846177093,Very High,26,9.35823383572,Non-Consumable,Non-ConsumableSupermarket Type1
5.155,Low Fat,0.145669556,247.2776,OUT019,Small,Tier 1,Grocery Store,3.00485284555,Very High,28,7.43751504946,Food,FoodGrocery Store
6.98,Low Fat,0.041273236,82.4934,OUT018,Medium,Tier 3,Supermarket Type2,11.9127202904,Medium,4,7.60075951452,Food,FoodSupermarket Type2
19.0,Low Fat,0.128090139,107.0622,OUT046,Small,Tier 1,Supermarket Type1,12.8542903097,Medium,16,6.72962671944,Food,FoodSupermarket Type1
17.0,Low Fat,0.135707553,172.5106,OUT035,Small,Tier 2,Supermarket Type1,11.9026146799,High,9,7.14849809086,Food,FoodSupermarket Type1
15.15,Low Fat,0.027774002,152.3708,OUT035,Small,Tier 2,Supermarket Type1,20.7381388035,High,9,8.61015416196,Food,FoodSupermarket Type1
19.6,Regular,0.07278643,49.4376,OUT019,Small,Tier 1,Grocery Store,3.87863488519,Low,28,6.52240821669,Food,FoodGrocery Store
8.325,Low Fat,0.029640604,40.8138,OUT027,Medium,Tier 3,Supermarket Type3,37.8137884735,Low,28,7.22835633658,Food,FoodSupermarket Type3
8.355,Low Fat,0.187939003,146.9418,OUT045,Small,Tier 2,Supermarket Type1,7.00952758167,High,11,6.66295259671,Food,FoodSupermarket Type1
12.15,No Fat,0.14492016,224.4404,OUT013,High,Tier 3,Supermarket Type1,8.02138652399,Very High,26,7.34582798914,Non-Consumable,Non-ConsumableSupermarket Type1
17.25,Regular,0.125419157,40.048,OUT049,Medium,Tier 1,Supermarket Type1,9.97502996404,Low,14,5.76929945723,Food,FoodSupermarket Type1
6.46,Regular,0.049121972,144.6102,OUT013,High,Tier 3,Supermarket Type1,20.1659633968,High,26,7.98783032373,Food,FoodSupermarket Type1
6.03,Low Fat,0.0214218487,175.3028,OUT027,Medium,Tier 3,Supermarket Type3,21.2156269038,High,28,9.00998086657,Drinks,DrinksSupermarket Type3
5.78,Regular,0.074149074,262.2568,OUT046,Small,Tier 1,Supermarket Type1,20.1067655824,Very High,16,8.17128456972,Food,FoodSupermarket Type1
18.7,No Fat,0.04604992,151.9682,OUT013,High,Tier 3,Supermarket Type1,22.0723835645,High,26,8.10200351945,Non-Consumable,Non-ConsumableSupermarket Type1
19.2,Low Fat,0.035384612,180.3318,OUT017,Small,Tier 2,Supermarket Type1,19.0105361339,High,6,8.53647293021,Food,FoodSupermarket Type1
13.35,Low Fat,0.038340116,240.1564,OUT027,Medium,Tier 3,Supermarket Type3,29.7751465295,Very High,28,8.74270852728,Food,FoodSupermarket Type3
